EMAP ID	EMAP TERM NAME	EMAPA ID	EMAPA TERM NAME
EMAP:28042	TS22 renal medulla	EMAPA:19279	renal medulla
EMAP:28043	TS23 renal medulla	EMAPA:19279	renal medulla
EMAP:28044	TS24 renal medulla	EMAPA:19279	renal medulla
EMAP:28045	TS25 renal medulla	EMAPA:19279	renal medulla
EMAP:28050	TS22 immature loop of Henle	EMAPA:28049	immature loop of Henle
EMAP:28062	TS22 medullary collecting duct	EMAPA:28061	medullary collecting duct
EMAP:28063	TS23 medullary collecting duct	EMAPA:28061	medullary collecting duct
EMAP:28064	TS24 medullary collecting duct	EMAPA:28061	medullary collecting duct
EMAP:28070	TS22 developing vasculature of medulla	EMAPA:28069	developing vasculature of medulla
EMAP:28072	TS22 developng arterial vasculature of medulla	EMAPA:28071	developng arterial vasculature of medulla
EMAP:28074	TS22 developing venous vasculature of medulla	EMAPA:28073	developing venous vasculature of medulla
EMAP:28076	TS22 developing capillary of medulla	EMAPA:28075	developing capillary of medulla
EMAP:28078	TS22 pelvic urothelial lining	EMAPA:28077	pelvic urothelial lining
EMAP:28079	TS23 pelvic urothelial lining	EMAPA:28077	pelvic urothelial lining
EMAP:28080	TS24 pelvic urothelial lining	EMAPA:28077	pelvic urothelial lining
EMAP:28081	TS25 pelvic urothelial lining	EMAPA:28077	pelvic urothelial lining
EMAP:28082	TS26 pelvic urothelial lining	EMAPA:28077	pelvic urothelial lining
EMAP:28084	TS22 perihilar interstitium	EMAPA:28083	perihilar interstitium
EMAP:28085	TS23 perihilar interstitium	EMAPA:28083	perihilar interstitium
EMAP:28086	TS24 perihilar interstitium	EMAPA:28083	perihilar interstitium
EMAP:28087	TS25 perihilar interstitium	EMAPA:28083	perihilar interstitium
EMAP:28088	TS26 perihilar interstitium	EMAPA:28083	perihilar interstitium
EMAP:28090	TS22 urothelium of ureter	EMAPA:28089	urothelium of ureter
EMAP:28091	TS23 urothelium of ureter	EMAPA:28089	urothelium of ureter
EMAP:28092	TS24 urothelium of ureter	EMAPA:28089	urothelium of ureter
EMAP:28093	TS25 urothelium of ureter	EMAPA:28089	urothelium of ureter
EMAP:28094	TS26 urothelium of ureter	EMAPA:28089	urothelium of ureter
EMAP:28118	TS25 adventitia of ureter	EMAPA:28114	adventitia of ureter
EMAP:28119	TS26 adventitia of ureter	EMAPA:28114	adventitia of ureter
EMAP:28121	TS23 pelvic smooth muscle	EMAPA:28120	pelvic smooth muscle
EMAP:28122	TS24 pelvic smooth muscle	EMAPA:28120	pelvic smooth muscle
EMAP:28123	TS25 pelvic smooth muscle	EMAPA:28120	pelvic smooth muscle
EMAP:28124	TS26 pelvic smooth muscle	EMAPA:28120	pelvic smooth muscle
EMAP:28131	TS22 cortical collecting duct	EMAPA:28130	cortical collecting duct
EMAP:28132	TS23 cortical collecting duct	EMAPA:28130	cortical collecting duct
EMAP:28133	TS24 cortical collecting duct	EMAPA:28130	cortical collecting duct
EMAP:28134	TS25 cortical collecting duct	EMAPA:28130	cortical collecting duct
EMAP:28135	TS26 cortical collecting duct	EMAPA:28130	cortical collecting duct
EMAP:28137	TS22 renal cortical interstitium	EMAPA:28136	renal cortical interstitium
EMAP:28138	TS23 renal cortical interstitium	EMAPA:28136	renal cortical interstitium
EMAP:28139	TS24 renal cortical interstitium	EMAPA:28136	renal cortical interstitium
EMAP:28140	TS25 renal cortical interstitium	EMAPA:28136	renal cortical interstitium
EMAP:28141	TS26 renal cortical interstitium	EMAPA:28136	renal cortical interstitium
EMAP:28143	TS23 renal cortical vasculature	EMAPA:28142	renal cortical vasculature
EMAP:28144	TS24 renal cortical vasculature	EMAPA:28142	renal cortical vasculature
EMAP:28145	TS25 renal cortical vasculature	EMAPA:28142	renal cortical vasculature
EMAP:28146	TS26 renal cortical vasculature	EMAPA:28142	renal cortical vasculature
EMAP:28148	TS23 renal cortical arterial system	EMAPA:28147	renal cortical arterial system
EMAP:28149	TS24 renal cortical arterial system	EMAPA:28147	renal cortical arterial system
EMAP:28150	TS25 renal cortical arterial system	EMAPA:28147	renal cortical arterial system
EMAP:28151	TS26 renal cortical arterial system	EMAPA:28147	renal cortical arterial system
EMAP:28153	TS23 renal cortical venous system	EMAPA:28152	renal cortical venous system
EMAP:28154	TS24 renal cortical venous system	EMAPA:28152	renal cortical venous system
EMAP:28155	TS25 renal cortical venous system	EMAPA:28152	renal cortical venous system
EMAP:28156	TS26 renal cortical venous system	EMAPA:28152	renal cortical venous system
EMAP:28158	TS23 renal medullary vasculature	EMAPA:28157	renal medullary vasculature
EMAP:28159	TS24 renal medullary vasculature	EMAPA:28157	renal medullary vasculature
EMAP:28160	TS25 renal medullary vasculature	EMAPA:28157	renal medullary vasculature
EMAP:28161	TS26 renal medullary vasculature	EMAPA:28157	renal medullary vasculature
EMAP:28163	TS23 renal medullary arterial system	EMAPA:28162	renal medullary arterial system
EMAP:28164	TS24 renal medullary arterial system	EMAPA:28162	renal medullary arterial system
EMAP:28165	TS25 renal medullary arterial system	EMAPA:28162	renal medullary arterial system
EMAP:28166	TS26 renal medullary arterial system	EMAPA:28162	renal medullary arterial system
EMAP:28168	TS23 renal medullary venous system	EMAPA:28167	renal medullary venous system
EMAP:28169	TS24 renal medullary venous system	EMAPA:28167	renal medullary venous system
EMAP:28170	TS25 renal medullary venous system	EMAPA:28167	renal medullary venous system
EMAP:28171	TS26 renal medullary venous system	EMAPA:28167	renal medullary venous system
EMAP:28213	TS25 interlobular artery	EMAPA:28212	interlobular artery
EMAP:28214	TS26 interlobular artery	EMAPA:28212	interlobular artery
EMAP:28216	TS25 arcuate artery	EMAPA:28215	arcuate artery
EMAP:28217	TS26 arcuate artery	EMAPA:28215	arcuate artery
EMAP:28219	TS25 interlobular vein	EMAPA:28218	interlobular vein
EMAP:28220	TS26 interlobular vein	EMAPA:28218	interlobular vein
EMAP:28222	TS25 arcuate vein	EMAPA:28221	arcuate vein
EMAP:28223	TS26 arcuate vein	EMAPA:28221	arcuate vein
EMAP:28231	TS25 afferent arteriole	EMAPA:28230	afferent arteriole
EMAP:28232	TS26 afferent arteriole	EMAPA:28230	afferent arteriole
EMAP:28234	TS25 efferent arteriole	EMAPA:28233	efferent arteriole
EMAP:28235	TS26 efferent arteriole	EMAPA:28233	efferent arteriole
EMAP:28237	TS25 mature renal corpuscle	EMAPA:28236	mature renal corpuscle
EMAP:28238	TS26 mature renal corpuscle	EMAPA:28236	mature renal corpuscle
EMAP:28240	TS25 glomerular tuft	EMAPA:28239	glomerular tuft
EMAP:28241	TS26 glomerular tuft	EMAPA:28239	glomerular tuft
EMAP:28246	TS25 glomerular capillary system	EMAPA:28245	glomerular capillary system
EMAP:28247	TS26 glomerular capillary system	EMAPA:28245	glomerular capillary system
EMAP:28249	TS25 glomerular mesangium	EMAPA:28248	glomerular mesangium
EMAP:28250	TS26 glomerular mesangium	EMAPA:28248	glomerular mesangium
EMAP:28252	TS25 glomerular basement membrane	EMAPA:28251	glomerular basement membrane
EMAP:28253	TS26 glomerular basement membrane	EMAPA:28251	glomerular basement membrane
EMAP:28255	TS25 visceral epithelium of mature renal corpuscle	EMAPA:28254	visceral epithelium of mature renal corpuscle
EMAP:28256	TS26 visceral epithelium of mature renal corpuscle	EMAPA:28254	visceral epithelium of mature renal corpuscle
EMAP:28258	TS25 Bowman's capsule	EMAPA:28257	Bowman's capsule
EMAP:28259	TS26 Bowman's capsule	EMAPA:28257	Bowman's capsule
EMAP:28261	TS25 parietal epithelium	EMAPA:28260	parietal epithelium
EMAP:28262	TS26 parietal epithelium	EMAPA:28260	parietal epithelium
EMAP:28264	TS25 urinary space of renal corpuscle	EMAPA:28263	urinary space of renal corpuscle
EMAP:28265	TS26 urinary space of renal corpuscle	EMAPA:28263	urinary space of renal corpuscle
EMAP:28267	TS25 afferent arteriole	EMAPA:28266	afferent arteriole
EMAP:28268	TS26 afferent arteriole	EMAPA:28266	afferent arteriole
EMAP:28270	TS25 part of afferent arteriole forming the juxtaglomerular complex	EMAPA:28269	part of afferent arteriole forming the juxtaglomerular complex
EMAP:28271	TS26 part of afferent arteriole forming the juxtaglomerular complex	EMAPA:28269	part of afferent arteriole forming the juxtaglomerular complex
EMAP:28273	TS25 rest of afferent arteriole	EMAPA:28272	rest of afferent arteriole
EMAP:28274	TS26 rest of afferent arteriole	EMAPA:28272	rest of afferent arteriole
EMAP:28276	TS25 efferent arteriole	EMAPA:28275	efferent arteriole
EMAP:28277	TS26 efferent arteriole	EMAPA:28275	efferent arteriole
EMAP:28279	TS25 extraglomerular mesangium	EMAPA:28278	extraglomerular mesangium
EMAP:28280	TS26 extraglomerular mesangium	EMAPA:28278	extraglomerular mesangium
EMAP:28282	TS25 renal proximal tubule	EMAPA:28281	renal proximal tubule
EMAP:28283	TS26 renal proximal tubule	EMAPA:28281	renal proximal tubule
EMAP:28285	TS25 early proximal tubule	EMAPA:28284	early proximal tubule
EMAP:28286	TS26 early proximal tubule	EMAPA:28284	early proximal tubule
EMAP:28288	TS25 renal proximal convoluted tubule	EMAPA:28287	renal proximal convoluted tubule
EMAP:28289	TS26 renal proximal convoluted tubule	EMAPA:28287	renal proximal convoluted tubule
EMAP:28311	TS25 outer medulla	EMAPA:28310	outer medulla
EMAP:28312	TS26 outer medulla	EMAPA:28310	outer medulla
EMAP:28323	"TS25 loop of Henle, outer medullary portion"	EMAPA:28322	"loop of Henle, outer medullary portion"
EMAP:28324	"TS26 loop of Henle, outer medullary portion"	EMAPA:28322	"loop of Henle, outer medullary portion"
EMAP:28326	TS25 thin descending limb	EMAPA:28325	thin descending limb
EMAP:28327	TS26 thin descending limb	EMAPA:28325	thin descending limb
EMAP:28329	TS25 thin ascending limb	EMAPA:28328	thin ascending limb
EMAP:28330	TS26 thin ascending limb	EMAPA:28328	thin ascending limb
EMAP:28332	TS25 premacula segment of distal straight tubule	EMAPA:28331	premacula segment of distal straight tubule
EMAP:28333	TS26 premacula segment of distal straight tubule	EMAPA:28331	premacula segment of distal straight tubule
EMAP:28338	TS25 outer medullary interstitium	EMAPA:28337	outer medullary interstitium
EMAP:28339	TS26 outer medullary interstitium	EMAPA:28337	outer medullary interstitium
EMAP:28347	TS25 outer medullary collecting duct	EMAPA:28346	outer medullary collecting duct
EMAP:28348	TS26 outer medullary collecting duct	EMAPA:28346	outer medullary collecting duct
EMAP:28350	TS25 inner medulla	EMAPA:28349	inner medulla
EMAP:28351	TS26 inner medulla	EMAPA:28349	inner medulla
EMAP:28353	"TS25 loop of Henle, inner medullary portion"	EMAPA:28352	"loop of Henle, inner medullary portion"
EMAP:28354	"TS26 loop of Henle, inner medullary portion"	EMAPA:28352	"loop of Henle, inner medullary portion"
EMAP:28356	TS25 thin descending limb	EMAPA:28355	thin descending limb
EMAP:28357	TS26 thin descending limb	EMAPA:28355	thin descending limb
EMAP:28359	TS25 bend of loop of Henle inner medullary portion	EMAPA:28358	bend of loop of Henle inner medullary portion
EMAP:28360	TS26 bend of loop of Henle inner medullary portion	EMAPA:28358	bend of loop of Henle inner medullary portion
